stationid,stationnumber,stationname,address1,address2,address3,address4,city,state,zip,lat,long_
129,646GC,Beaver,Beaver CBOC,90 Wagner Road,,,Monaca,PA,15061,40.6119,-80.2862
1107,646GD,Washington County,Washington Crowne Center,1500 West Chestnut Street,Room450,,Washington,PA,15301,40.1778,-80.2416
1182,646GE,Fayette County,CBOC Fayette County,635 Pittsburgh Road,Suite 520,,Uniontown,PA,15401,39.906,-79.7386
538,648,Portland,,3710 SW US Veterans Hospital Rd.,,,Portland,OR,97239,45.4964,-122.683
539,648A4,Vancouver,Vancouver CBOC,1601 E 4th Plain Blvd,,,Vancouver,WA,98661,45.6393,-122.655
555,648GA,Bend,Morningside Medical Building,2115 Wyatt Court,Suite 201,,Bend,OR,97701,44.0718,-121.265
729,648GB,Salem,Salem CBOC,1660 Oak Street SE,Suite 100,,Salem,OR,97301,44.9301,-123.023
556,648GD,North Coast,Camp Rilea,91400 Neocoxie Street,Bldg. 7315,,Warrenton,OR,97146,46.1007,-123.927
1122,648GE,East Metro Portland,East Metro Portland CBOC,10535 NE Glisan Street,Suite 200,,Portland,OR,97220,0,0
1123,648GF,West Metro Portland,Hillsboro Community Outpatient Clinic,1925 NW Amberglen Parkway,Suite #300,,Hillsboro,OR,97006,0,0
1483,648GG,West Linn,,1750 SW Blankenship Road,Suite 300,,West Linn,OR,97068,,
502,649,Northern Arizona HCS,VA Medical Center,500 Highway 89 North,,,Prescott,AZ,86313,34.5495,-112.45
510,649GA,Kingman,Kingman CBOC,1726 Beverly Avenue,,,Kingman,AZ,86409,35.2185,-114.033
512,649GB,Bellemont,,1300 W. University Avenue,#200,,Flagstaff,AZ,86001,35.1738,-111.894
858,649GC,Lake Havasu,,2035 Mesquite Ave,Suite D,,Lake Havasu City,AZ,86403,34.4787,-114.334
1113,649GD,Anthem,,3618 Anthem Way,"Building D, Suite 120",,Anthem,AZ,85086,33.8657,-112.136
1114,649GE,Cottonwood (Yavapai County),Cottonwood CBOC,501 S Willard Street,,,Cottonwood,AZ,86326,34.7362,-112.032
24,650,Providence,VA Medical Center,830 Chalkstone Avenue,,,Providence,RI,02908,41.8338,-71.4347
25,650GA,New Bedford Primary Care Ctr.,VA Primary Care Center,175 Elm Street,,,New Bedford,MA,02740,41.6361,-70.9295
34,650GB,Hyannis Primary Care Center,Hyannis Primary Care Center,233 Stevens Street,,,Hyannis,MA,02601,41.6644,-70.2914
1090,650GD,Middletown,,One Corporate Place,,,Middletown,RI,02842,41.5298,-71.2954
164,652,Richmond,VA Medical Center,1201 Broad Rock Boulevard,,,Richmond,VA,23249,37.4986,-77.47
792,652GA,Stafford/Fredericksburg,Townsend Office Park,1965 Jefferson Davis Highway,,,Fredericksburg,VA,22401,38.2915,-77.4852
1259,652GE,Charlottesville,Charlottesville CBOC,650 Peter Jefferson Parkway,Suite 160,,Charlottesville,VA,22911,,
1386,652GF,Emporia,,1746 East Atlantic Street,,,Emporia,VA,23847,,
541,653,Roseburg HCS,VA Roseburg Health Care System,913 NW Garden Valley Blvd.,,,Roseburg,OR,97471,43.2281,-123.366
542,653BY,Eugene,Eugene CBOC,100 E. River Avenue,,,Eugene,OR,97404,44.0957,-123.126
,653BY01,Eugene,,2400 River Road,,,Eugene,OR,97402,,
543,653GA,North Bend,North Bend CBOC,2191 Marion Street,,,North Bend,OR,97459,43.1197,-124.404
726,653GB,Brookings,Brookings CBOC,555 - 5th Street,,,Brookings,OR,97415,42.06,-124.288
585,654,Sierra Nevada HCS,VA Sierra Nevada HCS,975 Kirman Ave,,,Reno,NV,89502,39.5162,-119.8
586,654GA,Sierra Foothills,VA Sierra Foothills Outpatient Clinic,11985 Heritage Oaks Place,Suite 1,,Auburn,CA,95603,38.9414,-121.099
1066,654GB,Carson Valley,VA Carson Valley Outpatient Clinic,925 Ironwood Dr.,Suite 2102,,Minden,NV,89423,38.9637,-119.784
1223,654GC,Lahontan Valley,VA Lahontan Valley CBOC,345 West A Street,,,Fallon,NV,89406,39.4761,-118.781
1413,654GD,Diamond View,Diamond View CBOC,110 Bella Way,,,Susanville,CA,96130,,
295,655,Saginaw,Aleda E. Lutz VA Medical Center,1500 Weiss Street,,,Saginaw,MI,48602,43.4438,-83.9611
296,655GA,Gaylord,,806 S. Otsego,,,Gaylord,MI,49732,45.0193,-84.6778
708,655GB,Traverse City,,3271 Racquet Club Drive,,,Traverse City,MI,49684,44.7329,-85.6176
672,655GC,Oscoda,,5671 Skeel Ave.,Suite 4,,Oscoda,MI,48750,44.4502,-83.3504
1241,655GD,Alpena County,,180 N. State Street,,,Alpena,MI,49707,,
1242,655GE,Clare,,11775 N Isabella Road,,,Clare,MI,48617,,
1414,655GF,Bad Axe,,1142 S Van Dyke Road,Suite 100,,Bad Axe,MI,48413,,
1415,655GG,Cadillac,,1909 N Mitchell Street,,,Cadillac,MI,49601,,
1416,655GH,Cheboygan,,14540 Mackinaw Hwy,,,Mackinaw City,MI,49701,,
351,656,St Cloud VA HCS,VA Medical Center,4801   8th Street N.,,,St. Cloud,MN,56303,45.5674,-94.2178
701,656GA,Brainerd,Brainerd VA Clinic,722 Northwest 7th Street,,,Brainerd,MN,56401,46.3505,-94.0149
1148,656GB,Montevideo,Montevideo VA Clinic,1025 North 13th Street,,,Montevideo,MN,56265,44.9556,-95.7114
1388,656GC,Max J. Beilke,,515 22nd Avenue E,,,Alexandria,MN,56308,,
374,657,St Louis-John Cochran,,915 North Grand,,,St. Louis,MO,63106,38.6416,-90.2299
375,657A0,St Louis-Jeff Bks.,VA Medical Center,1 Jefferson Barracks Drive,,,St. Louis,MO,63125,38.5094,-90.2894
373,657A4,Poplar Bluff,John J. Pershing-VA Med. Ctr.,1500 N. Westwood Blvd.,,,Poplar Bluff,MO,63901,36.7721,-90.4182
370,657A5,Marion IL,VA Medical Center,2401 W. Main Street,,,Marion,IL,62959,37.7299,-88.9542
395,657GA,Belleville,Arcades Center,6500 W. Main Street,,,Belleville,IL,62223,38.5541,-90.0403
619,657GB,St. Louis CBOC,St. Louis CBOC,6854 Parker Road,,,Florissant,MO,63033,38.7654,-90.2386
675,657GD,St. Charles County,VA Clinic,844 Waterbury Falls Drive,,,OFallon,MO,63368,38.7272,-90.6559
393,657GF,West Plains,,1211 Missouri Avenue,,,West Plains,MO,65775,36.6517,-91.7019
394,657GG,Paragould,Paragould VA Outpatient Clinic,2420 Linwood Drive,Suite #3,,Paragould,AR,72450,36.0631,-90.5
380,657GH,Cape Girardeau,Cape Girardeau VA Outpatient Clinic,3051 William Street,,,Cape Girardeau,MO,63703,37.3465,-89.5985
857,657GI,Farmington,Farmington VA Outpatient Clinic,1580 West Columbia,,,Farmington,MO,63640,37.7904,-90.4389
371,657GJ,Evansville,,6211 East Waterford Blvd,,,Evansville,IN,47713,37.9738,-87.5576
379,657GK,Mt. Vernon,VA Clinic,4105 N Water Tower Place,,,Mt. Vernon,IL,62864,38.3118,-88.9334
372,657GL,Paducah,Paducah VA Clinic,2620 Perkins Creek Drive,,,Paducah,KY,42001,37.0692,-88.6862
1084,657GM,Effingham,,1901 S. 4th Street,Suite 21,,Effingham,IL,62401,39.105,-88.5425
399,657GN,Salem,VA Outpatient Clinic,Hwy 72N North Box 774,,,Salem,MO,65560,37.5599,-91.4905
1188,657GO,Hanson (Hopkins County) KY,,926 Veterans Drive,,,Hanson,KY,42413,37.4153,-87.4645
1244,657GP,Owensboro,Owensboro VA Outpatient Clinic,3400 New Hartford Road,,,Owensboro,KY,42303,,
1262,657GQ,Vincennes,Vincennes VA Outpatient Clinic,1815 Willow Street,Suite 6A,,Vincennes,IN,47591,,
1305,657GR,Mayfield,,1253 Paris Road,Suite A,,Mayfield,KY,42066,,
1387,657GS,Washington,,1627 A. Roy Drive,,,Washington,MO,63090,,
1419,657GU,Harrisburg,,608 Rollie Moore Dr.,,,Harrisburg,IL,62946,,
1420,657GV,Sikeston,Sikeston VA Outpatient Clinic,903 South Kings Highway,,,Sikeston,MO,63801,,
165,658,Salem,VA Medical Center,1970 Roanoke Boulevard,,,Salem,VA,24153,37.276,-80.0243
166,658GA,Tazewell,Tazewell Family Physicians,123 Ben Bolt Avenue,,,Tazewell,VA,24651,37.1311,-81.4926
687,658GB,Danville,,705 Piney Forest Road,,,Danville,VA,24540,36.5905,-79.4181
1200,658GC,Lynchburg,,1600 Lakeside Drive,,,Lynchburg,VA,24501,0,0
1389,658GD,Staunton,,102 Business Way,,,Staunton,VA,24401,,
1390,658GE,Wytheville,,165 Peppers Ferry Road,,,Wytheville,VA,24382,,
173,658HG,Covington,VFW Post #1033,710 E. Dolly Anne Drive,,,Covington,VA,24426,37.7806,-79.977
175,659,W.G. (Bill) Hefner Salisbury VAMC,VA Medical Center,1601 Brenner Avenue,,,Salisbury,NC,28144,35.6835,-80.4864
176,659BY,Winston-Salem,,190 Kimel Park Drive,,,Winston-Salem,NC,27103,36.058,-80.3024
,659BY01,Winston Salem,,2101 Peters Creek Parkway,"Market Place Mall Suite
200",,Winston-Salem,NC,27127,,
177,659GA,Charlotte,Charlotte Community Based Outpatient Clinic,8601 University East Drive,,,Charlotte,NC,28213,35.3195,-80.7758
,659GA01,Charlotte,,601 East 5th Street,Suite #480,,Charlotte,NC,28202,,
1199,659GB,Hickory,Hickory CBOC,2440 Century Place SE,,,Hickory,NC,28602,0,0
531,660,Salt Lake City HCS - George E. Wahlen VAMC,VA Medical Center,500 Foothill Blvd.,,,Salt Lake City,UT,84148,40.7583,-111.84
532,660GA,Pocatello,Pocatello VA Outpatient Clinic,444 Hospital Way,Suite 801,,POCATELLO,ID,83201,42.8781,-112.418
710,660GB,Ogden,Ogden VA Oupatient Clinic,982 Chambers Street,,,South Ogden,UT,84403,41.1655,-111.955
711,660GC,Ely,Ely Outpatient Clinic William B. Ririe Hospital,6 Steptoe Circle,,,Ely,NV,89301,39.2558,-114.86
712,660GD,Roosevelt,Roosevelt Outpatient Clinic,245 West 200 North,,,Roosevelt,UT,84066,40.3035,-109.996
713,660GE,Orem,Orem VA Outpatient Clinic,1443 West 800 North,Suite 302,,Orem,UT,84057,40.3122,-111.714
623,660GG,St. George,St. George Outpatient Clinic,1067 E. Tabernacle,Suite 7,,St. George,UT,84770,37.1082,-113.561
,660GI01,Nephi-Fountain Green,Fountain Green Clinic,48 West 1500 North,,,Nephi,UT,84648,,
1248,660GJ,Western Salt Lake,,2750 South 5600 West,Suite B,,West Valley City,UT,84120,,
587,662,San Francisco,VA Medical Center,4150 Clement Street,,,San Francisco,CA,94121,37.7813,-122.504
589,662GA,Santa Rosa,Santa Rosa Outpatient Clinic,3841Brickway Blvd.,,,Santa Rosa,CA,95403,38.4686,-122.708
718,662GC,Eureka,VA Eureka Outpatient Clinic,714 F Street,,,Eureka,CA,95501,40.8001,-124.166
1017,662GD,Ukiah,VA Ukiah Outpatient Clinic,238B Hospital Drive,,,Ukiah,CA,95482,39.1526,-123.204
1156,662GE,San Bruno,,1001 Sneath Lane,,,San Bruno,CA,94066,37.6346,-122.426
588,662GF,San Francisco,SFVAMC Downtown Clinic - 662GF,401 3rd Street,,,San Francisco,CA,94107,37.7826,-122.397
1421,662GG,Clearlake,,15145 Lakeshore Drive,,,Clearlake,CA,95422,,
544,663,Seattle,Puget Sound HCS-Seattle Division,1660 S. Columbian Way,,,Seattle,WA,98108,47.562,-122.311
545,663A4,American Lake,VA Puget Sound HCS-American Lake Div.,9600 Veterans Drive,,,Tacoma,WA,98493,47.1422,-122.564
553,663GA,King County,,13033 Bel-Red Road,Suite 210,,Bellevue,WA,98005,47.3149,-122.303
,663GA01,King County-Shoreline,,34617 11th Place South,Suite 301,,Federal Way,WA,98003,,
,663GA02,King County-Woodinville,,12360 Lake City Way NE,Suite 200,,Woodinville,WA,98125,,
1124,663GB,Bremerton (Kitsap County),Bremerton CBOC,925 Adele Ave.,,,Bremerton,WA,98312,47.5695,-122.663
1257,663GC,Mount Vernon,,307 S. 13th Street,Suite 200,,Mount Vernon,WA,98274,,
1307,663GD,South Sound,Lewis County Mall,151 NE Hampe Way,Suite B2-6,,Chehalis,WA,98532,,
1302,663HK,Puget Sound MMU,,9600 Veterans Drive,,,Tacoma,WA,98493,,
595,664,San Diego HCS,,3350 La Jolla Village Drive,,,San Diego,CA,92161,32.8717,-117.232
596,664BY,Mission Valley,,8810 Rio San Diego Drive,,,San Diego,CA,92108,32.7761,-117.14
597,664GA,Imperial Valley,,1600 S Imperial Dr.,,,El Centro,CA,92243,32.9774,-115.533
608,664GB,Oceanside,,1300 Rancho del Oro Drive,,,Oceanside,CA,92056,33.1901,-117.28
609,664GC,Chula Vista,,835 3rd Avenue,Suite B,,Chula Vista,CA,91910,32.6228,-117.073
1034,664GD,Escondido,,815 East Pennsylvania Ave.,,,Escondido,CA,92025,33.1273,-117.072
533,666,Sheridan VA Healthcare System,VA Medical Center,1898 Fort Road,,,Sheridan,WY,82801,44.8269,-106.985
534,666GB,Casper,CASPER CLINIC,4140 S. POPLAR STREET,,,CASPER,WY,82601,42.8092,-106.344
535,666GC,Riverton,Riverton CBOC,2300 Rose Lane,,,RIVERTON,WY,82501,43.0362,-108.419
861,666GD,Powell,,777 Avenue H,,,Powell,WY,82435,44.7573,-108.77
1076,666GE,Gillette,,604 Express Drive,,,Gillette,WY,82718,44.2466,-105.476
1190,666GF,Rock Springs,Rock Springs CBOC (666GF),1401 Gateway Blvd,Suite #1,,Rock Springs,WY,82901,41.5974,-109.242
425,667,Overton Brooks VAMC,VA Medical Center,510 East Stoner Avenue,,,Shreveport,LA,71101,32.5001,-93.7243
426,667GA,Texarkana,Texarkana Community Based Outpatient Clinic,910 Realtor Road,,,Texarkana,AR,71854,33.47,-94.033
427,667GB,Monroe,Monroe Community Based Outpatient Clinic,250 DeSiard Plaza Drive,,,Monroe,LA,71203,32.5257,-92.0415
434,667GC,Longview,Longview Community Based Outpatient Clinic,1005 N Eastman Road,,,Longview,TX,75601,32.5034,-94.7241
546,668,Spokane,VA Medical Center,4815 N. Assembly Street,,,Spokane,WA,99205,47.7021,-117.476
1210,668GA,NW Central Washington WA,NW Central Washington CBOC,2530 Chester Kimm Road,,,Wenatchee,WA,98801,47.4629,-120.334
1258,668GB,North Idaho,North Idaho CBOC,2177 Ironwood Center Drive,,,Coeur dAlene,ID,83814,,
846,668HK,Spokane Mobile OPC,,N 4815 Assembly St.,,,Spokane,WA,99205,47.7021,-117.476
454,671,San Antonio VAMC,San Antonio VA Medical Center,7400 Merton Minter Blvd.,,,San Antonio,TX,78229,29.5026,-98.5812
455,671A4,Kerrville VAMC,Kerrville VA Medical Center,3600 Memorial Blvd.,,,Kerrville,TX,78028,30.0136,-99.1164
457,671BY,Frank M. Tejeda Satellite,Frank Tejeda Satellite Outpatient Clinic,5788 Eckert Road,,,San Antonio,TX,78240,29.5163,-98.5975
460,671GB,Victoria,Victoria CBOC,1502 E. Airline Drive,Suite 40,,Victoria,TX,77901,28.8212,-96.9897
461,671GC,Del Rio,,612 Bedell,,,Del Rio,TX,78840,29.356,-100.899
464,671GF,South Bexar Cnty,South Bexar Cnty Community Based Outpatient Clinic,4610 East Southcross Blvd.,,,San Antonio,TX,78222,29.3812,-98.4578
466,671GH,Beeville,Beeville Family Practice Clinic,302 S. Hillside Drive,,,Beeville,TX,78102,28.4071,-97.7326
468,671GJ,Uvalde,Uvalde CBOC,3040 E Main,,,Uvalde,TX,78801,29.2106,-99.7873
1069,671GK,San Antonio Area PCN,,4318 Woodcock Drive,Suite 120,,San Antonio,TX,78228,29.5072,-98.5707
,671GK01,San Antonio PCN,,2391 NE Loop 410,Suite 101,,San Antonio,TX,78217,,
,671GK02,San Antonio PCN,,1714 SW Military Drive,Suite 101,,San Antonio,TX,78221,,
,671GK03,San Antonio PCN,Pecan Valley CBOC,4243 E Southcross,Suite 206,,San Antonio,TX,78222,,
1093,671GL,New Braunfels (Comal County),,189 East Austin Street,Suite 106,,New Braunfels,TX,78130,29.5691,-97.961
1095,671GN,Seguin (Guadalupe County),,526 East Court Street,,,Seguin,TX,78155,29.5641,-97.969
1189,671GO,San Antonio TX,North Central Federal Clinic,17440 Henderson Pass,,,San Antonio,TX,78232,29.6039,-98.465
223,672,San Juan,VA Caribbean Healthcare System,10 Calle Casia,,,San Juan,PR,00921,18.3928,-66.0885
224,672B0,Ponce,VA Clinic,Paseo Del Veterano #1010,,,Ponce,PR,00716,18,-66.6046
225,672BZ,Mayaguez,VA Clinic,Avenida Hostos #345,,,Mayaguez,PR,00680,18.1815,-67.1509
226,672GA,St Croix,The Village Mall  #113,RR2 Box 10553,Kingshill,,St. Croix,VI,00850,17.7193,-64.8336
227,672GB,St Thomas,St Thomas CBOC VI Med Foundation,50 Estate Thomas,Suite 101,,St. Thomas,VI,00802,18.3436,-64.9322
242,672GC,Arecibo,Arecibo CBOC - Hospital Metropolitano,Barrio Victor Rojas 2,Zona Industrial Carr. 9,,Arecibo,PR,00616,18.4389,-66.6924
1057,672GD,Ceiba,Ceiba CBOC,Building Lot #3 PR3 Km 54.9,Pueblo Ward,,Ceiba,PR,00735,0,0
1058,672GE,Guayama,FISA Building First Floor,Calle Arnaldo Bristol #850,Suite 1,,Guayama,PR,00784,17.975,-66.12
228,673,Tampa,James A. Haley VA Medical Center,13000 Bruce B Downs Blvd.,,,Tampa,FL,33612,28.0648,-82.4263
230,673BZ,New Port Richey,VA Clinic,9912 Little Road,,,New Port Richey,FL,34654,28.2997,-82.6706
232,673GB,Lakeland,VA Clinic,4237 South Pipkin Road,,,Lakeland,FL,33811,28.0044,-81.9568
233,673GC,Brooksville,VA Clinic,14540 Cortez Blvd.,Suite 108,,Brooksville,FL,34613,28.5336,-82.4827
1018,673GF,Zephyrhills,VA Clinic,6937 Medical View Lane,,,Zephyrhills,FL,33542,28.2537,-82.1835
469,674,Temple VAMC,Temple VA Medical Center,1901 Veterans Memorial Drive,,,Temple,TX,76504,31.0786,-97.3488
470,674A4,Waco VAMC,Waco VA Medical Center,4800 Memorial Drive,,,Waco,TX,76711,31.5131,-97.1632
472,674BY,Austin Satellite,Austin Satellite Outpatient Clinic,2901 Montopolis Drive,,,Austin,TX,78741,30.2148,-97.7103
473,674GA,Palestine,Palestine Community Based Outpatient Clinic,2000 S. Loop 256,Suite 124,,Palestine,TX,75801,31.7388,-95.6062
475,674GB,Brownwood,Brownwood Community Based Outpatient Clinic,2600 Memorial Drive,,,Brownwood,TX,76801,31.7267,-99.0118
703,674GC,College Station (Bryan),College Station CBOC,1651 Rock Prarie Road,Suite 100,,College Station,TX,77845,30.5825,-96.2921
826,674GD,Cedar Park,Cedar Park CBOC,701 E. Whitestone,,,Cedar Park,TX,78613,30.523,-97.8241
1217,675,Orlando,Orlando VA Healthcare Center,5201 Raymond Street,,,Orlando,FL,32803,28.5792,-81.3239
229,675GA,Viera OPC,VA Clinic,2900 Veterans Way,,,Viera,FL,32940,28.5791,-81.324
231,675GB,Daytona Beach,William V. Chappell Jr. VA OPC,551 National Health Care Drive,,,Daytona Beach,FL,32114,28.2553,-80.7382
,675GB01,Daytona Beach,"Daytona Beach VA OPC
Day Treatment Program",721 Beville Road,,,Daytona Beach,FL,32119,,
831,675GC,Kissimmee,Kissimmee CBOC,2285 North Central Avenue,,,Kissimmee,FL,34741,28.3177,-81.4054
241,675GD,Orange City,VA Clinic,2583 South Volusia Avenue,(17 92),,Sanford,FL,32763,28.8134,-81.2837
795,675GE,Leesburg (Lake County),VA Clinic,711 W. Main Street,,,Leesburg,FL,34748,28.811,-81.8787
220,675GF,Clermont,,805 Oakley Seaver Drive,,,Clermont,FL,34711,29.206,-81.062
1464,675GG,Lake Baldwin OPC,,5201 Raymond Street,,,Orlando,FL,32803,,
317,676,Tomah,VA Medical Center,500 East Veterans Street,,,Tomah,WI,54660,44.0012,-90.4966
326,676GA,Wausau,Wausau CBOC,515 S. 32 Avenue,,,Wausau,WI,54401,44.9589,-89.6758
625,676GC,La Crosse,River Valley Clinic,2600 State Road,,,La Crosse,WI,54601,43.7952,-91.2171
799,676GD,Wisconsin Rapids,Wisconsin Rapids Clinic,555 West Grand Avenue,,,Wisconsin Rapids,WI,54495,44.3881,-89.8182
318,676GE,Clark County,Clark County VA Outpatient Clinic,8 Johnson Street,,,Owen,WI,54460,44.7349,-90.496
503,678,S. Arizona HCS,VA Medical Center,3601 South Sixth Avenue,,,Tucson,AZ,85723,32.1812,-110.968
504,678GA,Sierra Vista,,101 N. Coronado Dr.,Suite A,,Sierra Vista,AZ,85635,31.5604,-110.356
505,678GB,Yuma,Yuma CBOC-Bureau of Land Mngmt Bldg,2555 East Gila Ridge Rd.,Building 1220,,Yuma,AZ,85365,32.6877,-114.591
506,678GC,Casa Grande,Casa Grande CBOC,1876 E Sabin Dr.,Bldg A,,Casa Grande,AZ,85222,32.8796,-111.743
507,678GD,Safford,Bureau of Land Management,711 South 14th Avenue,,,Safford,AZ,85546,32.8295,-109.725
859,678GE,Green Valley,,380 West Vista Hermosa Drive,Suite 140,,Green Valley,AZ,85614,31.8548,-110.998
1207,678GF,NW Tucson Urban 1,VA Northwest Tucson Urban Clinic,2945 W. Ina Road,,,Tucson,AZ,85741,32.3372,-111.03
1208,678GG,SE Tucson Urban 2,Houghton Crossing,7395 S. Houghton Road,Suite 129,,Tucson,AZ,85747,0,0
195,679,Tuscaloosa,VA Medical Center,3701 Loop Road,,,Tuscaloosa,AL,35404,33.1925,-87.4893
1461,679HK,Tuscaloosa MOC,,3701 Loop Road East,,,Tuscaloosa,AL,35404,,
547,687,Walla Walla,VA Medical Center,77 Wainwright Drive,,,Walla Walla,WA,99362,46.0525,-118.355
548,687GA,Richland WA,Richland CBOC,825 Jadwin Ave.,,,Richland,WA,99352,46.2795,-119.283
554,687GB,Lewiston,,1630 23rd Ave Bldg 2,,,Lewiston,ID,83501,46.4146,-117.024
848,687GC,La Grande,La Grande CBOC,202 12th Street,,,La Grande,OR,97850,44.0514,-116.987
549,687HA,Yakima,Yakima CBOC,717 Fruitvale Blvd.,,,Yakima,WA,98902,46.6127,-120.522
155,688,Washington,VA Medical Center,50 Irving Street NW,,,Washington,DC,20422,38.931,-77.0103
156,688GA,Alexandria,Alexandria Community Based Outpatient Clinic,9300 Dewitt Loop,,,Fort Belvoir,VA,22060,38.7207,-77.126
850,688GB,Southeast Washington,,820 Chesapeake St. SE,,,Washington,DC,20032,38.8293,-76.9938
851,688GC,Landover/Greenbelt (Prince Georges County),Greenway East Professional Center,7525 Greenway Center Drive,Suite T4,,Greenbelt,MD,20770,38.9915,-76.8792
1141,688GD,Charlotte Hall,Washington DC-CH CBOC,29431 Charlotte Hall Road,,,Charlotte Hall,MD,20622,38.4742,-76.7757
1230,688GE,Andrews AFB,,5801 Allentown Road,Suites 103 104 and 106,,Camp Springs,MD,20746,,
26,689,West Haven,VA Connecticut Healthcare System,950 Campbell Avenue,,,West Haven,CT,06516,41.2845,-72.9576
27,689A4,Newington Campus,VA Connecticut Healthcare System,555 Willard Avenue,,,Newington,CT,06111,41.7025,-72.735
39,689GA,Waterbury VA Primary Care Center,Croft Building,95 Scovill Street,,,Waterbury,CT,06706,41.5536,-73.0368
38,689GB,Stamford VA Primary Care Center,Stamford VA Primary Care Center,1275 Summer Street,Suite 102,,Stamford,CT,06905,41.0622,-73.5417
705,689GC,Windham VA Primary Care,Windham Hospital,1320 Main Street,,,Willimantic,CT,06226,41.7156,-72.2245
706,689GD,Winsted VA Primary Care,Winsted Health Center,115 Spencer Street,,,Winsted,CT,06098,41.93,-73.0759
1103,689GE,Danbury,,7 Germantown Road,Suite 2B,,Danbury,CT,06810,41.409,-73.436
29,689HC,New London VA Primary Care Center,John J. McGuirk Dept of VA Outpatient Clinic,4 Shaw's Cove,1st Floor Suite 101,,New London,CT,06320,41.374,-72.102
601,691,Greater Los Angeles HCS,,11301 Wilshire Blvd.,,,West Los Angeles,CA,90073,34.0532,-118.458
611,691A4,Sepulveda,,16111 Plummer Street,,,Sepulveda,CA,91343,34.243,-118.483
598,691GB,Santa Barbara,,4440 Calle Real,,,Santa Barbara,CA,93110,34.442,-119.773
612,691GC,Gardena,,1251 Redondo Beach Blvd.,Third Floor,,Gardena,CA,90247,33.8924,-118.297
599,691GD,Bakersfield,,1801 Westwind Drive,,,Bakersfield,CA,93301,35.3755,-119.043
600,691GE,Los Angeles,,351 East Temple Street,,,Los Angeles,CA,90012,34.051,-118.238
610,691GF,East Los Angeles Clinic,,5426 E. Olympic Blvd.,Suite 150,,Commerce,CA,90022,34.0155,-118.156
613,691GG,Antelope Valley,,547 W. Lancaster Blvd.,,,Lancaster,CA,93534,34.7289,-118.312
618,691GK,San Luis Obispo,,1288 Morro St.,#200,,San Luis Obispo,CA,93401,35.2794,-120.66
614,691GL,Santa Maria,,1550 East Main Street,,,Santa Maria,CA,93454,34.9528,-120.412
615,691GM,Port Hueneme (Oxnard),,2000 Outlet Center Drive,Suite 225,,Oxnard,CA,93036,34.221,-119.177
550,692,Southern Oregon Rehabilitation Ctr & Clinics,VA SORCC,8495 Crater Lake Hwy.,,,White City,OR,97503,42.4429,-122.833
812,692GA,Klamath Falls,Klamath Falls CBOC,2819 Dahlia St.,,,Klamath Falls,OR,97601,42.2498,-121.79
1484,692GB,Grants Pass,,520 SW Ramsey Avenue,Suite 102,,Grants Pass,OR,97527,,
131,693,Wilkes Barre,VA Medical Center,1111 East End Boulevard,,,Wilkes-Barre,PA,18711,41.2481,-75.8401
132,693B4,Allentown,Allentown Outpatient Clinic,3110 Hamilton Boulevard,,,Allentown,PA,18103,40.5805,-75.5204
133,693GA,Sayre,Sayre Outpatient Clinic,1537 N. Elmira Street,,,Sayre,PA,18840,41.9877,-76.5461
134,693GB,Williamsport,Williamsport Outpatient Clinic,1705 Warren Ave.,Suite 304,,Williamsport,PA,17701,41.2599,-76.9816
135,693GC,Tobyhanna,Tobyhanna Outpatient Clinic,Tobyhanna Army Depot Bldg 220,,,Tobyhanna,PA,18466,41.1916,-75.4157
814,693GF,Berwick (Columbia Co.),Alley Medical Center,301 West Third Street,,,Berwick,PA,18603,41.054,-76.2381
1181,693GG,Northampton County,Phoebe Nursing & Rehab Ctr,701 Slate Belt Boulevard,,,Bangor,PA,18013,40.8739,-75.2284
319,695,Milwaukee WI,Clement J. Zablocki VA Medical Center,5000 W. National Avenue,,,Milwaukee,WI,53295,43.0197,-87.9762
320,695BY,Appleton,Appleton VA CBOC,10 Tri-Park Way,,,Appleton,WI,54914,44.2819,-88.4551
324,695GA,Union Grove WI,Union Grove CBOC,21425 Spring Street,Wallace Hall,,Union Grove,WI,53182,42.6985,-88.0802
700,695GC,Cleveland,Cleveland VA CBOC,1205 North Avenue,,,Cleveland,WI,53015,43.9216,-87.7319
1169,695GD,Milo C. Huempfner VA Outpatient Clinic (Green Bay),,141 Siegler Street,,,Green Bay,WI,54303,44.5318,-88.0671
459,740,Texas Valley Coastal Bend - Harlingen HCS,Harlingen CBOC,2601 Veterans Drive,,,Harlingen,TX,78550,26.1703,-97.6699
1457,740GA,Harlingen OPC,,2106 Treasure Hills Blvd,,,Harlingen,TX,78550,,
456,740GB,McAllen Satellite,McAllen Satellite Outpatient Clinic,2101 S. Colonel Rowe Blvd.,,,McAllen,TX,78503,26.1715,-98.2455
458,740GC,Corpus Christi Satellite,Corpus Christi Satellite Outpatient Clinic,5283 Old Brownsville Rd,,,Corpus Christi,TX,78405,27.7577,-97.4572
463,740GD,Laredo,Laredo Community Based Outpatient Clinic,6551 Star Court,,,Laredo,TX,78041,27.554,-99.4931
508,756,El Paso HCS,El Paso VA Health Care Center,5001 N. Piedras Street,,,El Paso,TX,79930,31.8218,-106.462
509,756GA,Las Cruces,Las Cruces CBOC,1635 Don Roser,,,Las Cruces,NM,88011,32.2999,-106.742
